매출,기준_년_코드,상권_구분_코드_명,상권_코드,상권_코드_명,시간대,분기,총 상주인구 수,총 가구 수,총_직장인구_수,시간대_생활인구_수,관공서_수,은행_수,백화점_수,숙박_시설_수,area,시간대_버스_승하차승객수,시간대_지하철_승하차승객수,지하철역_수,평일_생활인구_평균,주말_생활인구_평균,상권내_총_아파트_세대_수,배후지_총_아파트_세대_수,면적당_버스정류장_수,면적당_점포_수,면적당_집객시설_수,직장인구/상주인구,점포수,아파트_단지_수,아파트_가격_1_억_미만_세대_수,아파트_가격_1_억_세대_수,아파트_가격_2_억_세대_수,아파트_가격_3_억_세대_수,아파트_가격_4_억_세대_수,아파트_가격_5_억_세대_수,아파트_가격_6_억_이상_세대_수,총_생활인구_수,월요일_생활인구_수,화요일_생활인구_수,수요일_생활인구_수,목요일_생활인구_수,금요일_생활인구_수,토요일_생활인구_수,일요일_생활인구_수,집객시설_수,연령대_10_생활인구_수,연령대_20_생활인구_수,연령대_30_생활인구_수,연령대_40_생활인구_수,연령대_50_생활인구_수,연령대_60_이상_생활인구_수,버스정류장_수
215125.9888,2021,발달상권,2120207,선정릉역,2,2,6763,3891,12151,362905,4,4,0,0,323475,349457,964842,1,,,,,,,,,43,180,22,704,510,245,164,64,198,1714827,263119,264550,254196,264772,260892,210360,196937,72,203618,310735,418913,345758,201325,234480,10
233482.4679,2021,발달상권,2120208,청담사거리(청담동명품거리),2,2,3265,1913,10577,327729,5,7,0,0,331336,370644,0,0,,,,,,,,,36,47,0,52,129,235,74,32,224,1614247,230438,243945,238890,245875,247335,220349,187411,93,151196,298744,384687,304400,213802,261415,8
200260.9698,2021,발달상권,2120209,"강남구청(청담역_8번, 강남세무서)",2,2,1374,671,8984,119527,4,5,0,0,134148,185457,0,0,,,,,,,,,24,20,20,31,85,16,33,44,227,590118,88850,91228,88978,91665,90904,73903,64589,75,91813,75285,109117,120581,82823,110498,4
212588.3812,2021,발달상권,2120210,선릉역,2,2,4780,3339,48780,1024679,1,11,0,0,360433,387998,3376152,1,,,,,,,,,92,94,25,683,736,101,116,33,19,4886626,772203,784727,741564,789499,769988,547418,481227,150,544506,892609,1173452,983991,665857,626211,6
113351.1868,2021,발달상권,2120211,도성초등학교,2,2,1638,726,984,159271,0,1,0,0,72437,76502,0,0,,,,,,,,,11,23,3,65,52,30,57,50,81,867280,123471,123401,123636,126272,125692,128790,116019,27,255306,105770,118621,173484,105853,108246,4
135237.9581,2021,발달상권,2120212,한티역,2,2,1481,682,713,198635,1,6,1,0,112734,298535,640544,1,,,,,,,,,21,20,0,29,73,43,13,17,104,1130866,156220,157669,158778,159333,161554,177006,160308,58,400992,109992,110405,230386,146568,132523,4
118181.098,2021,발달상권,2120213,삼성중앙역,2,2,4094,2304,8472,340870,2,3,0,0,228925,119182,350106,1,,,,,,,,,36,90,13,475,219,91,43,26,213,1626916,251179,254364,246209,256603,250733,189433,178394,41,123095,291141,409618,367657,210439,224967,3
151859.732,2021,발달상권,2120214,영동대교남단교차로,2,2,761,321,3990,50447,0,1,0,0,89135,115633,0,0,,,,,,,,,18,8,0,0,16,0,0,12,200,243024,37530,38130,37042,38479,38344,29546,23954,11,23911,35890,57431,48399,36685,40708,2
216608.4457,2021,발달상권,2120215,포스코사거리,2,2,3513,2227,61656,649685,0,17,0,0,318625,322182,0,0,,,,,,,,,68,29,0,116,631,132,190,39,284,3020216,494469,500181,470101,501109,482619,298382,273357,92,291700,541991,811014,680424,386815,308273,7
81720.70085,2021,발달상권,2120216,경기고교사거리(경기고교앞사거리),2,2,218,151,4934,38529,0,4,0,0,71694,255214,0,0,,,,,,,,,18,1,0,0,0,0,0,0,12,182869,28236,28705,27773,28877,28791,22565,17921,31,19113,26277,41468,35920,26944,33146,5
106527.722,2021,발달상권,2120217,대치사거리,2,2,3789,2015,2779,248942,0,2,0,0,159410,84662,0,0,,,,,,,,,20,102,30,299,233,231,88,39,57,1256712,188763,188325,181325,188906,186135,165849,157409,11,326926,165997,211948,242049,164459,145334,5
90531.43997,2021,발달상권,2120218,코엑스,2,2,28,17,290,8342,0,6,0,0,145396,104249,0,0,,,,,,,,,27,0,0,0,0,0,0,0,0,43897,6449,6712,6721,7016,6965,5426,4610,22,2369,9443,12627,9737,5352,4370,3
137816.8662,2021,발달상권,2120219,은마아파트,2,2,1039,418,17161,179323,0,6,0,0,149660,162452,0,0,,,,,,,,,39,18,0,3,23,26,9,19,132,1049645,143566,143272,143822,144185,146754,171439,156606,57,414444,107319,92435,184586,127461,123400,6
124039.6131,2021,발달상권,2120220,대치역,2,2,831,255,5578,87321,1,8,0,0,163253,126437,475747,1,,,,,,,,,24,3,0,0,0,0,0,0,212,504597,72028,72091,69522,72567,72325,77759,68307,72,183268,43178,40920,97794,64258,75178,5
184413.4893,2021,발달상권,2120221,봉은사역,2,2,693,489,19513,90746,2,6,0,0,124925,434607,774164,1,,,,,,,,,19,7,0,5,42,13,18,21,78,401456,64210,64415,61513,64999,63446,43488,39384,33,45547,66565,93640,84857,52442,58406,6
170873.586,2021,발달상권,2120222,삼성역,2,2,746,508,43324,214716,3,15,1,0,356336,800367,2560419,1,,,,,,,,,55,8,0,2,3,37,18,8,31,922434,157326,158873,145592,159415,153296,81440,66491,88,78405,185520,262599,194779,110425,90707,12
88769.85897,2021,발달상권,2120223,휘문고교사거리,2,2,309,111,9166,48981,0,0,0,0,133569,155033,0,0,,,,,,,,,6,9,0,0,9,18,20,2,34,213520,36149,36012,33118,36524,34934,19838,16944,9,31171,35792,52672,45407,26470,22006,5
652040.4129,2021,발달상권,2120224,수서역,2,2,594,437,12418,41388,0,3,0,0,60183,413984,1537407,1,,,,,,,,,21,0,0,0,0,0,0,0,0,189801,29801,30002,29104,30056,29535,21828,19475,40,20363,20313,32128,32685,28130,56183,6
58412.37363,2021,전통시장,2130303,영동전통시장,2,2,1142,728,242,76435,0,0,0,0,39097,0,0,0,,,,,,,,,3,19,0,130,72,19,11,0,2,400469,59774,60933,58641,61386,61843,52584,45310,5,16433,92982,103071,77928,49501,60552,0
111460.9194,2021,전통시장,2130310,강남개포시장,2,2,112,83,298,27757,0,3,0,0,25363,49366,190565,1,,,,,,,,,9,0,0,0,0,0,0,0,0,156758,22099,22313,23056,22836,23222,22565,20667,30,34982,15625,16908,28511,24179,36552,2
330073.8407,2021,관광특구,1001496,강남 마이스 관광특구,2,2,29,18,15904,18973,1,8,1,0,237891,248196,0,0,,,,,,,,,14,0,0,0,0,0,0,0,0,95914,14551,15070,14804,15586,15381,11155,9367,34,5297,20682,27920,21070,11565,9379,5
185722.4089,2021,발달상권,2120185,논현역,2,3,3768,2428,12764,513125,1,7,0,0,321182,84808,997736,1,,,,,,,,,52,52,4,281,370,159,58,14,76,2496536,372456,379860,384111,393642,389536,306993,269938,105,149777,517133,638387,494936,322917,373387,3
174896.4094,2021,발달상권,2120186,가로수길,2,3,3152,1777,6518,360759,2,4,0,0,256687,115626,0,0,,,,,,,,,24,62,0,196,151,94,54,43,88,2045827,293254,298931,305771,312833,318252,277960,238823,42,228609,457684,464401,363109,234271,297751,2
226968.8652,2021,발달상권,2120187,신논현역,2,3,5512,3959,13076,514243,3,7,0,0,382392,51518,1155576,1,,,,,,,,,75,61,5,365,218,64,28,43,75,2641086,380597,390700,394508,403833,410571,356552,304326,154,197889,686410,684396,478987,284362,309042,3
167761.2639,2021,발달상권,2120188,압구정역,2,3,1129,598,8579,318661,0,14,1,0,251745,389123,1379166,1,,,,,,,,,40,20,1,55,36,15,8,26,80,1697465,249178,256945,257838,267371,275635,222753,167747,213,257231,291604,345040,328556,219119,255917,6
280399.3047,2021,발달상권,2120190,강남을지병원,2,3,2274,1334,11703,283855,0,3,0,0,295195,382875,0,0,,,,,,,,,33,46,0,174,215,40,34,32,30,1397273,207841,217679,219718,225674,223282,164060,139019,72,110295,286801,374335,285558,160277,180007,6
272528.7919,2021,발달상권,2120191,학동역,2,3,4394,2961,13862,358289,4,6,0,0,366286,307373,1279436,1,,,,,,,,,48,82,18,307,559,57,30,20,155,1655038,249105,258509,261259,268347,260526,189445,167847,65,105026,371592,443438,323058,196366,215561,6
246773.4193,2021,발달상권,2120192,뱅뱅사거리,2,3,6735,4796,27462,361821,2,13,0,1,317599,264434,0,0,,,,,,,,,64,47,11,405,536,94,52,56,278,1647607,252329,260213,262599,269529,260218,177783,164938,87,140724,319196,436800,341676,205676,203533,3
186934.7303,2021,발달상권,2120193,도산공원교차로,2,3,1184,596,6384,125553,0,4,0,0,185023,96539,0,0,,,,,,,,,21,33,0,51,65,36,21,32,102,611748,91144,96338,97652,100768,99534,69815,56498,19,46844,119667,161086,133143,71751,79255,3
165690.3362,2021,발달상권,2120194,언주역(차병원),2,3,2599,1764,12628,355133,1,3,0,0,242446,197037,481817,1,,,,,,,,,45,63,5,400,330,80,39,13,97,1645810,248130,256286,257152,263475,256579,191429,172759,67,78920,348506,479044,336731,191630,210979,7
120497.0534,2021,발달상권,2120195,성수대교남단,2,3,444,224,5611,155046,0,8,0,0,126829,116528,0,0,,,,,,,,,12,9,5,23,26,15,6,21,26,890987,124621,130910,133498,138703,142191,124140,96925,51,98503,192677,202426,163354,105056,128971,2
229567.843,2021,발달상권,2120196,서울세관,2,3,1346,899,9687,142365,4,5,0,0,185479,88902,0,0,,,,,,,,,18,24,0,16,19,10,22,17,33,666948,99740,104381,105948,109986,106627,74195,66072,36,49994,126161,173989,146597,80875,89332,7
249479.5908,2021,발달상권,2120197,역삼역,2,3,6012,4306,58694,685912,2,25,0,0,562806,412757,2478575,1,,,,,,,,,148,101,6,749,419,202,135,61,39,3192796,506260,530466,533357,552142,520374,297492,252705,172,130759,729481,938005,663739,381010,349804,7
168351.1537,2021,발달상권,2120198,구역삼세무서,2,3,7376,5072,11531,440484,2,3,0,0,291469,271289,0,0,,,,,,,,,36,141,36,766,717,161,146,106,66,2029988,301900,307620,315820,318482,306552,242586,237026,33,140137,462863,560037,388096,228238,250617,7
458398.4543,2021,발달상권,2120199,경복아파트교차로,2,3,996,641,3830,113813,0,1,0,0,112742,53893,0,0,,,,,,,,,15,17,2,126,45,12,2,0,48,536023,79450,82665,83793,85302,82440,63609,58764,10,37695,107042,147844,109812,64962,68667,4
251377.635,2021,발달상권,2120200,학동사거리,2,3,976,565,9363,211036,1,4,0,0,266597,158231,0,0,,,,,,,,,33,14,7,45,27,9,8,3,77,1143987,156980,172129,174829,184560,183061,154247,118181,78,86620,266648,307989,223370,130432,128927,4
230986.4377,2021,발달상권,2120201,도곡1동,2,3,1880,1108,11559,209845,0,5,0,0,169293,226565,0,0,,,,,,,,,15,47,25,176,136,101,67,68,0,980124,147902,149044,149823,149682,144571,121949,117155,36,137067,162445,206901,193695,132043,147971,6
86266.51998,2021,발달상권,2120202,압구정로데오역(압구정로데오),2,3,1843,793,11735,329115,1,4,2,0,265701,287447,744607,1,,,,,,,,,37,14,0,10,7,0,0,54,478,1907144,262380,279869,286281,297352,304978,269219,207064,77,176537,437879,452594,348456,228549,263129,3
161119.2993,2021,발달상권,2120203,강남구청역,2,3,1522,920,7726,327877,2,5,0,0,173251,230261,1300832,1,,,,,,,,,39,26,0,74,62,67,9,7,119,1606724,237402,248050,252422,259392,253041,187823,168593,88,173913,317761,384679,330675,195006,204691,6
238244.5503,2021,발달상권,2120204,르네상스호텔사거리,2,3,1595,1127,41471,280451,1,7,0,1,160960,198545,0,0,,,,,,,,,24,20,2,230,362,69,200,32,11,1270345,197132,205730,206502,214550,204859,130026,111545,30,100211,237406,332463,269473,169410,161380,3
169107.8083,2021,발달상권,2120205,매봉역,2,3,1116,592,13950,108848,1,1,0,0,122443,98265,0,0,,,,,,,,,22,24,29,66,18,50,55,29,9,525276,79358,81926,82377,83482,82335,60297,55501,23,53775,81879,106034,101416,80338,101833,6
185546.6801,2021,발달상권,2120206,개나리아파트,2,3,4039,2082,5280,241650,2,4,0,0,148412,134932,0,0,,,,,,,,,30,53,5,212,159,68,60,57,289,1100891,163085,169520,171562,173998,169242,129808,123677,45,162491,175775,236108,240958,136302,149256,8
220884.6994,2021,발달상권,2120207,선정릉역,2,3,6763,3891,12151,351598,4,4,0,0,323475,331750,861090,1,,,,,,,,,43,180,22,704,510,245,164,64,198,1658362,244793,250053,253183,258838,253454,205216,192825,72,198231,297389,394096,338234,201714,228698,10
227819.8895,2021,발달상권,2120208,청담사거리(청담동명품거리),2,3,3265,1913,10577,297824,5,7,0,0,331336,346018,0,0,,,,,,,,,36,47,0,52,129,235,74,32,224,1452199,202484,214453,218085,221678,224504,200386,170610,93,141772,260549,332856,280004,198018,239000,8
207280.6938,2021,발달상권,2120209,"강남구청(청담역_8번, 강남세무서)",2,3,1374,671,8984,107932,4,5,0,0,134148,166132,0,0,,,,,,,,,24,20,20,31,85,16,33,44,227,533973,77690,80015,81740,83061,82227,68136,61104,75,86539,68010,94107,109517,75368,100431,4
221831.1732,2021,발달상권,2120210,선릉역,2,3,4780,3339,48780,922256,1,11,0,0,360433,377990,3047327,1,,,,,,,,,88,94,25,683,736,101,116,33,19,4385208,662419,687047,693472,719216,698892,492740,431421,150,529243,775403,1044045,886287,591785,558443,6
96950.32536,2021,발달상권,2120211,도성초등학교,2,3,1638,726,984,180583,0,1,0,0,72437,72591,0,0,,,,,,,,,15,23,3,65,52,30,57,50,81,977712,135733,138993,141413,142632,143177,146483,129282,27,297483,119943,126954,189962,122277,121095,4
168328.4056,2021,발달상권,2120212,한티역,2,3,1481,682,713,183480,1,6,1,0,112734,293783,617334,1,,,,,,,,,19,20,0,29,73,43,13,17,104,1040479,142882,144218,147755,147472,150710,161679,145765,58,365919,106623,99898,213051,132987,122001,4
127076.5582,2021,발달상권,2120213,삼성중앙역,2,3,4094,2304,8472,321754,2,3,0,0,228925,105676,308258,1,,,,,,,,,34,90,13,475,219,91,43,26,213,1511979,224676,231082,232917,239630,232156,180198,171318,41,126766,259979,370543,343318,198319,213053,3
161629.4203,2021,발달상권,2120214,영동대교남단교차로,2,3,761,321,3990,53659,0,1,0,0,89135,106342,0,0,,,,,,,,,15,8,0,0,16,0,0,12,200,251659,37661,38578,39243,40072,40152,30316,25635,11,24714,37911,57484,50282,38259,43009,2
208927.8216,2021,발달상권,2120215,포스코사거리,2,3,3513,2227,61656,611952,0,17,0,0,318625,306870,0,0,,,,,,,,,66,29,0,116,631,132,190,39,284,2808746,435145,450585,453893,470642,448001,286999,263482,92,294581,493620,727794,633014,368676,291062,7
91666.10806,2021,발달상권,2120216,경기고교사거리(경기고교앞사거리),2,3,218,151,4934,42280,0,4,0,0,71694,223708,0,0,,,,,,,,,17,1,0,0,0,0,0,0,12,190616,28366,29165,29845,30394,30485,23499,18864,31,20132,26917,41740,37577,28404,35846,5
111604.8049,2021,발달상권,2120217,대치사거리,2,3,3789,2015,2779,258149,0,2,0,0,159410,86218,0,0,,,,,,,,,21,102,30,299,233,231,88,39,57,1307101,189373,193484,194495,196352,192836,175542,165020,11,384806,170528,196428,240673,168610,146056,5
83635.44903,2021,발달상권,2120218,코엑스,2,3,28,17,290,7673,0,6,0,0,145396,91329,0,0,,,,,,,,,29,0,0,0,0,0,0,0,0,39027,5639,5910,6009,6379,6303,4688,4098,22,2475,8260,10639,8769,4873,4012,3
175778.01,2021,발달상권,2120219,은마아파트,2,3,1039,418,17161,197433,0,6,0,0,149660,182617,0,0,,,,,,,,,39,18,0,3,23,26,9,19,132,1114618,152876,150218,154706,155034,155832,181369,164583,57,459409,123583,91214,184699,133880,121834,6
139464.102,2021,발달상권,2120220,대치역,2,3,831,255,5578,88320,1,8,0,0,163253,131017,448692,1,,,,,,,,,26,3,0,0,0,0,0,0,212,502744,70190,71731,70706,72471,72446,77900,67300,72,185210,44973,39279,96768,63711,72805,5
175564.2723,2021,발달상권,2120221,봉은사역,2,3,693,489,19513,82360,2,6,0,0,124925,397369,676091,1,,,,,,,,,20,7,0,5,42,13,18,21,78,366161,55348,58115,57336,59513,57740,40271,37836,33,43487,58612,82094,77813,48328,55827,6
165022.7864,2021,발달상권,2120222,삼성역,2,3,746,508,43324,193917,3,15,1,0,356336,749414,2167855,1,,,,,,,,,52,8,0,2,3,37,18,8,31,826076,132341,138315,138013,145769,138005,73603,60027,88,77487,161679,222821,176316,103523,84251,12
88270.46377,2021,발달상권,2120223,휘문고교사거리,2,3,309,111,9166,46103,0,0,0,0,133569,142707,0,0,,,,,,,,,6,9,0,0,9,18,20,2,34,202594,32148,33266,33340,34863,32879,19477,16623,9,31878,32701,46653,43287,26137,21938,5
646724.942,2021,발달상권,2120224,수서역,2,3,594,437,12418,41437,0,3,0,0,60183,368539,1358271,1,,,,,,,,,21,0,0,0,0,0,0,0,0,188452,28799,29103,29079,29603,29709,22148,20010,40,18988,20700,30536,32102,28331,57793,6
40536.74275,2021,전통시장,2130303,영동전통시장,2,3,1142,728,242,70684,0,0,0,0,39097,0,0,0,,,,,,,,,3,19,0,130,72,19,11,0,2,365491,53088,54013,54568,56306,56197,49007,42311,5,16732,81976,93065,71352,46399,55967,0
121380.3575,2021,전통시장,2130310,강남개포시장,2,3,112,83,298,34744,0,3,0,0,25363,49141,174155,1,,,,,,,,,9,0,0,0,0,0,0,0,0,186410,26143,26248,26991,27021,27873,27114,25021,30,41693,19137,19683,34442,29309,42149,2
361789.7826,2021,관광특구,1001496,강남 마이스 관광특구,2,3,29,18,15904,17115,1,8,1,0,237891,228264,0,0,,,,,,,,,12,0,0,0,0,0,0,0,0,84144,12423,13019,13178,13992,13701,9591,8244,34,5308,17883,23311,18730,10423,8490,5
206975.5756,2021,발달상권,2120185,논현역,2,4,3768,2428,12764,516517,1,7,0,0,321182,88427,1085780,1,,,,,,,,,48,53,3,259,407,162,59,24,77,2557984,377536,398458,400329,399859,393794,312506,275501,105,140997,536489,664737,507441,334794,373525,3
172848.593,2021,발달상권,2120186,가로수길,2,4,3152,1777,6518,357262,2,4,0,0,256687,126731,0,0,,,,,,,,,27,62,0,154,140,109,74,49,97,2126297,301028,315004,315835,320314,328430,295681,250006,42,227188,501522,491769,378572,235281,291964,2
233059.534,2021,발달상권,2120187,신논현역,2,4,5512,3959,13076,532769,3,7,0,0,382392,54969,1284614,1,,,,,,,,,72,62,2,347,225,71,46,10,114,2806794,399783,417864,420156,421821,431679,389288,326202,154,203030,750368,741260,507323,295753,309059,3
163873.8137,2021,발달상권,2120188,압구정역,2,4,1129,598,8579,342338,0,14,1,0,251745,416793,1499715,1,,,,,,,,,35,20,1,53,30,14,8,17,98,1860538,267543,288705,284107,287171,293373,243642,195998,213,261289,319166,385918,356046,246760,291357,6
297074.1637,2021,발달상권,2120190,강남을지병원,2,4,2274,1334,11703,304301,0,3,0,0,295195,406861,0,0,,,,,,,,,33,46,0,139,238,38,36,33,39,1516335,221711,242188,242413,242165,235402,178825,153631,72,117306,316423,404834,307375,175799,194598,6
267701.35,2021,발달상권,2120191,학동역,2,4,4394,2961,13862,357755,4,6,0,0,366286,327111,1429035,1,,,,,,,,,51,84,8,477,648,67,27,23,161,1672410,249787,267727,268270,268188,256582,190040,171815,65,100285,375670,446249,331738,202666,215802,6
245706.3166,2021,발달상권,2120192,뱅뱅사거리,2,4,6735,4796,27462,366907,2,13,0,1,317599,278955,0,0,,,,,,,,,63,47,9,360,567,59,86,37,314,1693277,255612,273969,274921,273459,261305,183197,170814,87,136474,328370,456115,352113,212665,207539,3
176967.7101,2021,발달상권,2120193,도산공원교차로,2,4,1184,596,6384,129391,0,4,0,0,185023,102009,0,0,,,,,,,,,21,32,0,38,73,32,27,23,114,649217,94757,105165,105540,105843,102745,74305,60859,19,44544,129860,173088,140776,77766,83183,3
159156.4573,2021,발달상권,2120194,언주역(차병원),2,4,2599,1764,12628,364976,1,3,0,0,242446,214544,540228,1,,,,,,,,,43,63,3,393,309,93,29,35,102,1710881,254872,271209,269937,269777,261524,201145,182416,67,72387,372064,507478,346813,198883,213255,7
180227.9891,2021,발달상권,2120195,성수대교남단,2,4,444,224,5611,160415,0,8,0,0,126829,127198,0,0,,,,,,,,,6,9,3,24,22,20,5,22,26,959541,130814,142307,143586,146210,150584,137915,108125,51,97592,221114,224805,173066,112310,130652,2
265402.7275,2021,발달상권,2120196,서울세관,2,4,1346,899,9687,146601,4,5,0,0,185479,96860,0,0,,,,,,,,,15,25,0,13,20,10,26,21,41,698845,103259,112971,113536,113363,108933,77862,68923,36,50635,133224,182140,153445,86390,93010,7
298462.0762,2021,발달상권,2120197,역삼역,2,4,6012,4306,58694,717910,2,25,0,0,562806,451808,2844394,1,,,,,,,,,138,97,5,705,417,168,134,85,63,3422614,529963,594133,594377,588730,541459,308646,265307,172,116656,792150,1029490,720031,406030,358257,7
167313.6627,2021,발달상권,2120198,구역삼세무서,2,4,7376,5072,11531,452431,2,3,0,0,291469,281436,0,0,,,,,,,,,36,140,31,745,693,171,109,105,130,2093925,311923,328033,328711,326298,311660,245215,242084,33,127079,469417,591575,408090,246686,251078,7
457500.6986,2021,발달상권,2120199,경복아파트교차로,2,4,996,641,3830,117241,0,1,0,0,112742,57622,0,0,,,,,,,,,15,18,0,111,58,16,2,0,147,555489,81534,87185,87028,87165,83956,66275,62345,10,34763,112701,155330,113110,68876,70708,4
236243.5771,2021,발달상권,2120200,학동사거리,2,4,976,565,9363,224786,1,4,0,0,266597,166508,0,0,,,,,,,,,33,13,4,29,24,9,10,2,79,1270618,169995,193533,197107,199896,198962,176681,134443,78,84514,303530,352898,248052,144698,136928,4
225330.3572,2021,발달상권,2120201,도곡1동,2,4,1880,1108,11559,210271,0,5,0,0,169293,238514,0,0,,,,,,,,,15,48,1,195,147,111,35,59,48,987189,147943,152952,153387,150230,146327,120362,115990,36,138906,159705,206685,196717,133454,151721,6
86661.65338,2021,발달상권,2120202,압구정로데오역(압구정로데오),2,4,1843,793,11735,346719,1,4,2,0,265701,308245,839294,1,,,,,,,,,36,15,0,10,3,4,0,26,534,2085925,281405,310120,314198,318903,328796,301594,230908,77,179040,506970,509086,376457,246304,268067,3
150971.4975,2021,발달상권,2120203,강남구청역,2,4,1522,920,7726,328571,2,5,0,0,173251,252835,1445528,1,,,,,,,,,39,25,0,67,58,64,18,5,120,1645561,242333,263278,264546,263267,254170,189004,168965,88,164712,330827,403836,339138,202622,204424,6
240530.1548,2021,발달상권,2120204,르네상스호텔사거리,2,4,1595,1127,41471,298191,1,7,0,1,160960,226002,0,0,,,,,,,,,21,20,2,237,350,46,196,64,11,1370476,209027,229058,228451,227225,215662,139310,121744,30,92983,260089,368204,296822,182491,169888,3
158815.2201,2021,발달상권,2120205,매봉역,2,4,1116,592,13950,114743,1,1,0,0,122443,100898,0,0,,,,,,,,,20,24,19,72,14,40,61,30,18,561750,83644,89481,89075,89192,86362,64114,59883,23,55742,87772,112384,109182,87752,108917,6
168444.792,2021,발달상권,2120206,개나리아파트,2,4,4039,2082,5280,237897,2,4,0,0,148412,137135,0,0,,,,,,,,,30,54,5,191,181,83,59,17,334,1090631,163660,171110,171100,170922,164803,127691,121346,45,153283,175037,237947,240740,138006,145618,8
195112.8152,2021,발달상권,2120207,선정릉역,2,4,6763,3891,12151,364142,4,4,0,0,323475,352529,965159,1,,,,,,,,,39,180,9,582,558,227,219,81,219,1721109,253590,267751,267863,266665,257552,208777,198912,72,204672,311012,410091,350506,209607,235221,10
205641.9894,2021,발달상권,2120208,청담사거리(청담동명품거리),2,4,3265,1913,10577,294087,5,7,0,0,331336,378626,0,0,,,,,,,,,41,45,0,25,134,69,226,35,240,1467990,201018,220077,221735,223304,223164,204335,174358,93,134125,269525,343451,287383,198420,235087,8
196105.6418,2021,발달상권,2120209,"강남구청(청담역_8번, 강남세무서)",2,4,1374,671,8984,112052,4,5,0,0,134148,181271,0,0,,,,,,,,,23,20,12,39,78,9,9,57,251,562020,81897,86580,86814,87334,86028,70585,62781,75,92432,72430,101388,113897,79772,102101,4
241260.642,2021,발달상권,2120210,선릉역,2,4,4780,3339,48780,982135,1,11,0,0,360433,412526,3438021,1,,,,,,,,,89,93,19,556,843,113,106,55,3,4717980,707897,771410,770377,770386,735780,513140,448988,150,567611,829640,1127675,958278,639079,595697,6
150868.7899,2021,발달상권,2120211,도성초등학교,2,4,1638,726,984,191283,0,1,0,0,72437,77266,0,0,,,,,,,,,9,23,0,58,51,24,61,42,102,1029586,146820,149095,151315,150563,150536,147688,133567,27,316654,125708,132863,200675,126793,126896,4
159049.3132,2021,발달상권,2120212,한티역,2,4,1481,682,713,172477,1,6,1,0,112734,316012,647343,1,,,,,,,,,16,20,0,26,71,37,24,8,113,1005907,139436,142071,142613,143122,145037,154369,139258,58,340434,102126,99670,211249,128777,123650,4
131587.6083,2021,발달상권,2120213,삼성중앙역,2,4,4094,2304,8472,332507,2,3,0,0,228925,118046,348159,1,,,,,,,,,30,89,7,401,251,118,44,34,222,1594737,233275,247664,250359,250676,241877,191118,179768,41,125608,278923,402334,362290,207935,217646,3
164587.6732,2021,발달상권,2120214,영동대교남단교차로,2,4,761,321,3990,57293,0,1,0,0,89135,112279,0,0,,,,,,,,,15,8,0,0,16,0,0,0,212,273556,39839,42335,42746,42817,42058,34589,29173,11,26469,40052,63335,55064,40940,47698,2
231542.6729,2021,발달상권,2120215,포스코사거리,2,4,3513,2227,61656,641031,0,17,0,0,318625,338372,0,0,,,,,,,,,66,29,0,132,602,98,158,114,288,2982660,452913,496229,498540,496957,465990,299044,272988,92,280837,534059,794007,678731,391292,303734,7
104592.9558,2021,발달상권,2120216,경기고교사거리(경기고교앞사거리),2,4,218,151,4934,45404,0,4,0,0,71694,250468,0,0,,,,,,,,,15,1,0,0,0,0,0,0,12,205067,30052,31992,32438,32188,31569,25913,20915,31,21948,28454,45213,40683,30323,38444,5
121844.1428,2021,발달상권,2120217,대치사거리,2,4,3789,2015,2779,270751,0,2,0,0,159410,88526,0,0,,,,,,,,,15,102,18,265,227,248,99,49,73,1353626,195081,202444,202994,200944,195633,180782,175748,11,364960,179983,211798,260533,177556,158795,5
106463.5888,2021,발달상권,2120218,코엑스,2,4,28,17,290,8687,0,6,0,0,145396,104297,0,0,,,,,,,,,24,0,0,0,0,0,0,0,0,47457,6301,6842,7360,7621,7549,6378,5406,22,3172,10123,13232,10493,5894,4543,3
147445.8874,2021,발달상권,2120219,은마아파트,2,4,1039,418,17161,168214,0,6,0,0,149660,169583,0,0,,,,,,,,,36,14,0,2,17,21,20,5,119,989598,135183,134355,135317,135833,137930,161186,149795,57,383389,107205,87072,170895,124582,116453,6
117687.3913,2021,발달상권,2120220,대치역,2,4,831,255,5578,85522,1,8,0,0,163253,131147,462420,1,,,,,,,,,21,3,0,0,0,0,0,0,212,493352,69393,70150,68283,70638,70685,76053,68147,72,179391,42329,39304,95358,63335,73635,5
184858.7548,2021,발달상권,2120221,봉은사역,2,4,693,489,19513,85159,2,6,0,0,124925,441194,788579,1,,,,,,,,,18,7,0,5,42,7,6,18,99,381528,56780,61234,61865,62031,59281,42337,38000,33,45548,61081,88140,80487,49903,56369,6
208701.7314,2021,발달상권,2120222,삼성역,2,4,746,508,43324,219483,3,15,1,0,356336,825553,2560848,1,,,,,,,,,48,8,0,2,3,4,9,28,53,955425,147014,163750,165310,164631,153613,87887,73220,88,87023,187990,263974,201305,116873,98258,12
95901.00543,2021,발달상권,2120223,휘문고교사거리,2,4,309,111,9166,50942,0,0,0,0,133569,157331,0,0,,,,,,,,,6,9,0,0,9,13,11,10,40,224034,34449,38088,38192,37774,34873,21563,19097,9,34082,35116,53723,47660,28204,25248,5
628890.1284,2021,발달상권,2120224,수서역,2,4,594,437,12418,47368,0,3,0,0,60183,408017,1548229,1,,,,,,,,,21,0,0,0,0,0,0,0,0,215044,32754,33527,33399,33532,33389,25277,23168,40,23321,22655,34756,36174,32120,66019,6
